Datetime,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Volume_EURUSD
2024-07-15 17:00:00.000,1.0907,1.09071,1.08941,1.08957,6604
2024-07-15 18:00:00.000,1.08957,1.09026,1.08942,1.09022,4303
2024-07-15 19:00:00.000,1.09023,1.09023,1.0897,1.08996,3785
2024-07-15 20:00:00.000,1.08994,1.09,1.08953,1.08955,1086
2024-07-15 21:00:00.000,1.08999,1.09005,1.08959,1.08974,399
2024-07-15 22:00:00.000,1.08976,1.08983,1.0895,1.08951,553
2024-07-15 23:00:00.000,1.08952,1.08995,1.08951,1.0899,1867
2024-07-16 00:00:00.000,1.0899,1.0899,1.08917,1.08921,2489
2024-07-16 01:00:00.000,1.08923,1.08942,1.08911,1.08936,2351
2024-07-16 02:00:00.000,1.08938,1.08944,1.08895,1.08917,2413
2024-07-16 03:00:00.000,1.08916,1.08949,1.08916,1.08938,1357
2024-07-16 04:00:00.000,1.08933,1.08953,1.08927,1.08931,2301
2024-07-16 05:00:00.000,1.08931,1.08933,1.08878,1.08893,1644
2024-07-16 06:00:00.000,1.08894,1.08918,1.08843,1.08893,3725
2024-07-16 07:00:00.000,1.089,1.09012,1.08898,1.09001,4391
2024-07-16 08:00:00.000,1.09001,1.09037,1.08947,1.09011,4588
2024-07-16 09:00:00.000,1.09012,1.0905,1.08946,1.08988,4615
2024-07-16 10:00:00.000,1.08987,1.09038,1.08968,1.08998,3457
2024-07-16 11:00:00.000,1.08999,1.09047,1.08952,1.09029,3555
2024-07-16 12:00:00.000,1.09029,1.09063,1.08764,1.08815,7986
2024-07-16 13:00:00.000,1.08816,1.0884,1.08723,1.0884,5900
2024-07-16 14:00:00.000,1.08838,1.08857,1.0874,1.08793,6597
2024-07-16 15:00:00.000,1.08793,1.0887,1.08792,1.08854,4981
2024-07-16 16:00:00.000,1.08854,1.08899,1.08821,1.08896,4766
2024-07-16 17:00:00.000,1.08897,1.08931,1.08884,1.08928,2848
2024-07-16 18:00:00.000,1.08929,1.08982,1.08912,1.08968,3202
2024-07-16 19:00:00.000,1.08966,1.09037,1.08961,1.09025,3477
2024-07-16 20:00:00.000,1.09026,1.09036,1.0899,1.08994,1154
2024-07-16 21:00:00.000,1.09015,1.09015,1.08998,1.09006,372
2024-07-16 22:00:00.000,1.09001,1.0903,1.08984,1.0903,929
2024-07-16 23:00:00.000,1.09028,1.09038,1.0901,1.09027,1418
2024-07-17 00:00:00.000,1.09029,1.09037,1.08968,1.08983,2549
2024-07-17 01:00:00.000,1.08984,1.09037,1.08964,1.09032,2387
2024-07-17 02:00:00.000,1.09032,1.09076,1.09018,1.0905,1678
2024-07-17 03:00:00.000,1.09051,1.09072,1.09012,1.09071,1941
2024-07-17 04:00:00.000,1.09072,1.09075,1.09027,1.09038,2430
2024-07-17 05:00:00.000,1.09038,1.09078,1.09018,1.09053,2342
